id,route_name,region,themes,recommended_query,suggested_visual,source_priority,candidate_rank,candidate_title,candidate_url,candidate_license,candidate_note,commons_search_url,openverse_search_url,bing_image_search_url,contact_author_search_url,usage_status
FZ037,晋安 白云洞-涌泉寺-鼓山十八景穿越,晋安区,寺庙,福州 白云洞-涌泉寺-鼓山十八景穿越 徒步 风景,优先找寺庙入口、古道石阶、山林和远眺城市组合图。,真实授权照片 > Wikimedia Commons 地标/古道图 > 官方文旅授权 > 普通搜索仅作联系作者线索,1,从鼓山看福州 - Fuzhou City Viewed from Gushan Mountain,https://commons.wikimedia.org/wiki/File:%E4%BB%8E%E9%BC%93%E5%B1%B1%E7%9C%8B%E7%A6%8F%E5%B7%9E_-_Fuzhou_City_Viewed_from_Gushan_Mountain_-_2010.08_-_panoramio.jpg,需打开页面核验,鼓山俯瞰福州，可用于鼓山观景/穿越线,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E7%99%BD%E4%BA%91%E6%B4%9E-%E6%B6%8C%E6%B3%89%E5%AF%BA-%E9%BC%93%E5%B1%B1%E5%8D%81%E5%85%AB%E6%99%AF%E7%A9%BF%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E7%99%BD%E4%BA%91%E6%B4%9E-%E6%B6%8C%E6%B3%89%E5%AF%BA-%E9%BC%93%E5%B1%B1%E5%8D%81%E5%85%AB%E6%99%AF%E7%A9%BF%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E7%99%BD%E4%BA%91%E6%B4%9E-%E6%B6%8C%E6%B3%89%E5%AF%BA-%E9%BC%93%E5%B1%B1%E5%8D%81%E5%85%AB%E6%99%AF%E7%A9%BF%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E7%99%BD%E4%BA%91%E6%B4%9E-%E6%B6%8C%E6%B3%89%E5%AF%BA-%E9%BC%93%E5%B1%B1%E5%8D%81%E5%85%AB%E6%99%AF%E7%A9%BF%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ038,鼓楼 福道7号口往返线,福州周边,观景|环线,福州 福道7号口往返线 徒步 风景,优先找路线地标或能体现实际路况的横图。,真实授权照片 > Wikimedia/Openverse > 官方授权 > 付费图库/示意图,1,Fu Forest Trail view.jpg,https://commons.wikimedia.org/wiki/File:Fu_Forest_Trail_view.jpg,CC BY-SA 4.0,福道栈道/城市森林，可用于福道相关线路,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E7%A6%8F%E9%81%937%E5%8F%B7%E5%8F%A3%E5%BE%80%E8%BF%94%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E7%A6%8F%E9%81%937%E5%8F%B7%E5%8F%A3%E5%BE%80%E8%BF%94%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E7%A6%8F%E9%81%937%E5%8F%B7%E5%8F%A3%E5%BE%80%E8%BF%94%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E7%A6%8F%E9%81%937%E5%8F%B7%E5%8F%A3%E5%BE%80%E8%BF%94%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ038,鼓楼 福道7号口往返线,福州周边,观景|环线,福州 福道7号口往返线 徒步 风景,优先找路线地标或能体现实际路况的横图。,真实授权照片 > Wikimedia/Openverse > 官方授权 > 付费图库/示意图,2,20181221福州福道（梅峰山地公园） 01.jpg,https://commons.wikimedia.org/wiki/File:20181221%E7%A6%8F%E5%B7%9E%E7%A6%8F%E9%81%93%EF%BC%88%E6%A2%85%E5%B3%B0%E5%B1%B1%E5%9C%B0%E5%85%AC%E5%9B%AD%EF%BC%89_01.jpg,CC BY-SA 4.0,福道梅峰山地公园段,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E7%A6%8F%E9%81%937%E5%8F%B7%E5%8F%A3%E5%BE%80%E8%BF%94%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E7%A6%8F%E9%81%937%E5%8F%B7%E5%8F%A3%E5%BE%80%E8%BF%94%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E7%A6%8F%E9%81%937%E5%8F%B7%E5%8F%A3%E5%BE%80%E8%BF%94%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E7%A6%8F%E9%81%937%E5%8F%B7%E5%8F%A3%E5%BE%80%E8%BF%94%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ039,长乐 芦际潭森林公园圈越,福州周边,森林|避暑,福州 芦际潭森林公园圈越 徒步 风景,优先找路线地标或能体现实际路况的横图。,真实授权照片 > Wikimedia/Openverse > 官方授权 > 付费图库/示意图,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E8%8A%A6%E9%99%85%E6%BD%AD%E6%A3%AE%E6%9E%97%E5%85%AC%E5%9B%AD%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E8%8A%A6%E9%99%85%E6%BD%AD%E6%A3%AE%E6%9E%97%E5%85%AC%E5%9B%AD%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E8%8A%A6%E9%99%85%E6%BD%AD%E6%A3%AE%E6%9E%97%E5%85%AC%E5%9B%AD%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E8%8A%A6%E9%99%85%E6%BD%AD%E6%A3%AE%E6%9E%97%E5%85%AC%E5%9B%AD%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ040,晋安 鼓岭古道-映月湖-柱里-柳杉王公园穿越,福州周边,观景,福州 鼓岭古道-映月湖-柱里-柳杉王公园穿越 徒步 风景,优先找路线地标或能体现实际路况的横图。,真实授权照片 > Wikimedia/Openverse > 官方授权 > 付费图库/示意图,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E9%BC%93%E5%B2%AD%E5%8F%A4%E9%81%93-%E6%98%A0%E6%9C%88%E6%B9%96-%E6%9F%B1%E9%87%8C-%E6%9F%B3%E6%9D%89%E7%8E%8B%E5%85%AC%E5%9B%AD%E7%A9%BF%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E9%BC%93%E5%B2%AD%E5%8F%A4%E9%81%93-%E6%98%A0%E6%9C%88%E6%B9%96-%E6%9F%B1%E9%87%8C-%E6%9F%B3%E6%9D%89%E7%8E%8B%E5%85%AC%E5%9B%AD%E7%A9%BF%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E9%BC%93%E5%B2%AD%E5%8F%A4%E9%81%93-%E6%98%A0%E6%9C%88%E6%B9%96-%E6%9F%B1%E9%87%8C-%E6%9F%B3%E6%9D%89%E7%8E%8B%E5%85%AC%E5%9B%AD%E7%A9%BF%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E9%BC%93%E5%B2%AD%E5%8F%A4%E9%81%93-%E6%98%A0%E6%9C%88%E6%B9%96-%E6%9F%B1%E9%87%8C-%E6%9F%B3%E6%9D%89%E7%8E%8B%E5%85%AC%E5%9B%AD%E7%A9%BF%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ041,晋安 鼓山勇敢者登山道-涌泉寺登山线,晋安区,寺庙,福州 鼓山勇敢者登山道-涌泉寺登山线 徒步 风景,优先找寺庙入口、古道石阶、山林和远眺城市组合图。,真实授权照片 > Wikimedia Commons 地标/古道图 > 官方文旅授权 > 普通搜索仅作联系作者线索,1,从鼓山看福州 - Fuzhou City Viewed from Gushan Mountain,https://commons.wikimedia.org/wiki/File:%E4%BB%8E%E9%BC%93%E5%B1%B1%E7%9C%8B%E7%A6%8F%E5%B7%9E_-_Fuzhou_City_Viewed_from_Gushan_Mountain_-_2010.08_-_panoramio.jpg,需打开页面核验,鼓山俯瞰福州，可用于鼓山观景/穿越线,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E9%BC%93%E5%B1%B1%E5%8B%87%E6%95%A2%E8%80%85%E7%99%BB%E5%B1%B1%E9%81%93-%E6%B6%8C%E6%B3%89%E5%AF%BA%E7%99%BB%E5%B1%B1%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E9%BC%93%E5%B1%B1%E5%8B%87%E6%95%A2%E8%80%85%E7%99%BB%E5%B1%B1%E9%81%93-%E6%B6%8C%E6%B3%89%E5%AF%BA%E7%99%BB%E5%B1%B1%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E9%BC%93%E5%B1%B1%E5%8B%87%E6%95%A2%E8%80%85%E7%99%BB%E5%B1%B1%E9%81%93-%E6%B6%8C%E6%B3%89%E5%AF%BA%E7%99%BB%E5%B1%B1%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E9%BC%93%E5%B1%B1%E5%8B%87%E6%95%A2%E8%80%85%E7%99%BB%E5%B1%B1%E9%81%93-%E6%B6%8C%E6%B3%89%E5%AF%BA%E7%99%BB%E5%B1%B1%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ042,闽侯 五虎山圈越,闽侯县,观景|环线,福州 五虎山圈越 徒步 风景,优先找路线地标或能体现实际路况的横图。,真实授权照片 > Wikimedia/Openverse > 官方授权 > 付费图库/示意图,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E4%BA%94%E8%99%8E%E5%B1%B1%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E4%BA%94%E8%99%8E%E5%B1%B1%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E4%BA%94%E8%99%8E%E5%B1%B1%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E4%BA%94%E8%99%8E%E5%B1%B1%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ043,福州 贡院岭古道-鹅鼻岭-泉头古道环线,福州周边,古道|历史人文|环线,福州 贡院岭古道-鹅鼻岭-泉头古道环线 徒步 风景,优先找石阶古道、林下路径、古村/古寺节点，避免只用纯山景。,真实授权照片 > Wikimedia Commons 地标/古道图 > 官方文旅授权 > 普通搜索仅作联系作者线索,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E8%B4%A1%E9%99%A2%E5%B2%AD%E5%8F%A4%E9%81%93-%E9%B9%85%E9%BC%BB%E5%B2%AD-%E6%B3%89%E5%A4%B4%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E8%B4%A1%E9%99%A2%E5%B2%AD%E5%8F%A4%E9%81%93-%E9%B9%85%E9%BC%BB%E5%B2%AD-%E6%B3%89%E5%A4%B4%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E8%B4%A1%E9%99%A2%E5%B2%AD%E5%8F%A4%E9%81%93-%E9%B9%85%E9%BC%BB%E5%B2%AD-%E6%B3%89%E5%A4%B4%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E8%B4%A1%E9%99%A2%E5%B2%AD%E5%8F%A4%E9%81%93-%E9%B9%85%E9%BC%BB%E5%B2%AD-%E6%B3%89%E5%A4%B4%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ044,晋安 白云洞-鼓山穿越,晋安区,观景,福州 白云洞-鼓山穿越 徒步 风景,优先找路线地标或能体现实际路况的横图。,真实授权照片 > Wikimedia/Openverse > 官方授权 > 付费图库/示意图,1,从鼓山看福州 - Fuzhou City Viewed from Gushan Mountain,https://commons.wikimedia.org/wiki/File:%E4%BB%8E%E9%BC%93%E5%B1%B1%E7%9C%8B%E7%A6%8F%E5%B7%9E_-_Fuzhou_City_Viewed_from_Gushan_Mountain_-_2010.08_-_panoramio.jpg,需打开页面核验,鼓山俯瞰福州，可用于鼓山观景/穿越线,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E7%99%BD%E4%BA%91%E6%B4%9E-%E9%BC%93%E5%B1%B1%E7%A9%BF%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E7%99%BD%E4%BA%91%E6%B4%9E-%E9%BC%93%E5%B1%B1%E7%A9%BF%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E7%99%BD%E4%BA%91%E6%B4%9E-%E9%BC%93%E5%B1%B1%E7%A9%BF%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E7%99%BD%E4%BA%91%E6%B4%9E-%E9%BC%93%E5%B1%B1%E7%A9%BF%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ045,马尾 君山小桂林-旺岐楼水库环线,马尾区,观景|环线,福州 君山小桂林-旺岐楼水库环线 徒步 风景,优先找路线地标或能体现实际路况的横图。,真实授权照片 > Wikimedia/Openverse > 官方授权 > 付费图库/示意图,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E5%90%9B%E5%B1%B1%E5%B0%8F%E6%A1%82%E6%9E%97-%E6%97%BA%E5%B2%90%E6%A5%BC%E6%B0%B4%E5%BA%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E5%90%9B%E5%B1%B1%E5%B0%8F%E6%A1%82%E6%9E%97-%E6%97%BA%E5%B2%90%E6%A5%BC%E6%B0%B4%E5%BA%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E5%90%9B%E5%B1%B1%E5%B0%8F%E6%A1%82%E6%9E%97-%E6%97%BA%E5%B2%90%E6%A5%BC%E6%B0%B4%E5%BA%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E5%90%9B%E5%B1%B1%E5%B0%8F%E6%A1%82%E6%9E%97-%E6%97%BA%E5%B2%90%E6%A5%BC%E6%B0%B4%E5%BA%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ046,闽侯 水项古道小圈越,福州周边,古道|历史人文|环线,福州 水项古道小圈越 徒步 风景,优先找石阶古道、林下路径、古村/古寺节点，避免只用纯山景。,真实授权照片 > Wikimedia Commons 地标/古道图 > 官方文旅授权 > 普通搜索仅作联系作者线索,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E6%B0%B4%E9%A1%B9%E5%8F%A4%E9%81%93%E5%B0%8F%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E6%B0%B4%E9%A1%B9%E5%8F%A4%E9%81%93%E5%B0%8F%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E6%B0%B4%E9%A1%B9%E5%8F%A4%E9%81%93%E5%B0%8F%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E6%B0%B4%E9%A1%B9%E5%8F%A4%E9%81%93%E5%B0%8F%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ047,马尾 上德古道圈越,马尾区,观景|环线,福州 上德古道圈越 徒步 风景,优先找路线地标或能体现实际路况的横图。,真实授权照片 > Wikimedia/Openverse > 官方授权 > 付费图库/示意图,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E4%B8%8A%E5%BE%B7%E5%8F%A4%E9%81%93%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E4%B8%8A%E5%BE%B7%E5%8F%A4%E9%81%93%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E4%B8%8A%E5%BE%B7%E5%8F%A4%E9%81%93%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E4%B8%8A%E5%BE%B7%E5%8F%A4%E9%81%93%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ048,福清 南少林-南岭古道-猛犸岩圈越,福清市,观景|环线,福州 南少林-南岭古道-猛犸岩圈越 徒步 风景,优先找路线地标或能体现实际路况的横图。,真实授权照片 > Wikimedia/Openverse > 官方授权 > 付费图库/示意图,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E5%8D%97%E5%B0%91%E6%9E%97-%E5%8D%97%E5%B2%AD%E5%8F%A4%E9%81%93-%E7%8C%9B%E7%8A%B8%E5%B2%A9%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E5%8D%97%E5%B0%91%E6%9E%97-%E5%8D%97%E5%B2%AD%E5%8F%A4%E9%81%93-%E7%8C%9B%E7%8A%B8%E5%B2%A9%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E5%8D%97%E5%B0%91%E6%9E%97-%E5%8D%97%E5%B2%AD%E5%8F%A4%E9%81%93-%E7%8C%9B%E7%8A%B8%E5%B2%A9%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E5%8D%97%E5%B0%91%E6%9E%97-%E5%8D%97%E5%B2%AD%E5%8F%A4%E9%81%93-%E7%8C%9B%E7%8A%B8%E5%B2%A9%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ049,罗源 小笔架圈越,罗源县,观景,福州 小笔架圈越 徒步 风景,优先找路线地标或能体现实际路况的横图。,真实授权照片 > Wikimedia/Openverse > 官方授权 > 付费图库/示意图,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E5%B0%8F%E7%AC%94%E6%9E%B6%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E5%B0%8F%E7%AC%94%E6%9E%B6%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E5%B0%8F%E7%AC%94%E6%9E%B6%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E5%B0%8F%E7%AC%94%E6%9E%B6%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ050,福清 南岭古道环线,福清市,古道|历史人文|环线,福州 南岭古道环线 徒步 风景,优先找石阶古道、林下路径、古村/古寺节点，避免只用纯山景。,真实授权照片 > Wikimedia Commons 地标/古道图 > 官方文旅授权 > 普通搜索仅作联系作者线索,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E5%8D%97%E5%B2%AD%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E5%8D%97%E5%B2%AD%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E5%8D%97%E5%B2%AD%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E5%8D%97%E5%B2%AD%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
